article_id,prod_name,product_type,product_type_name,product_group_name,colour_group,colour_group_name,perceived_colour_value,perceived_colour_value_name,perceived_colour_master,perceived_colour_master_name,department,department_name,index,index_name,index_group,index_group_name,section,section_name,garment_group,garment_group_name
2820,Hilly Rem Pad Soft Top,306,Bra,Underwear,13,Beige,2,Medium Dusty,11,Beige,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
2821,Hilly Rem Pad Soft Top,306,Bra,Underwear,17,Yellowish Brown,2,Medium Dusty,13,Brown,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
2822,Tulip,252,Sweater,Garment Upper body,12,Light Beige,1,Dusty Light,11,Beige,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy
2823,Gold Coast Triangle Top,298,Bikini top,Swimwear,32,Orange,5,Bright,3,Orange,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear
2824,Siames solid slacks,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers
2825,+ Mousse mesh tee,255,T-shirt,Garment Upper body,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy
2826,Gallagher hoodie,308,Hoodie,Garment Upper body,33,Dark Orange,7,Medium,18,Red,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor
2827,Mimosa soft top bea pad,306,Bra,Underwear,71,Light Blue,1,Dusty Light,2,Blue,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
2828,HM+ Tracy bottom 2 pk,286,Underwear bottom,Underwear,31,Light Orange,1,Dusty Light,3,Orange,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
2829,ED Pola seamless legging,273,Leggings/Tights,Garment Lower body,9,Black,4,Dark,5,Black,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy
2830,ED Pola seamless legging,273,Leggings/Tights,Garment Lower body,14,Dark Beige,2,Medium Dusty,13,Brown,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy
2831,MC Shihtzu Coat (Ester),262,Jacket,Garment Upper body,9,Black,4,Dark,5,Black,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor
2832,L Mastiff Parka,262,Jacket,Garment Upper body,13,Beige,2,Medium Dusty,11,Beige,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor
2833,L Mastiff Parka,262,Jacket,Garment Upper body,23,Dark Yellow,4,Dark,8,Yellow,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor
2834,Staffy short jacket,262,Jacket,Garment Upper body,9,Black,4,Dark,5,Black,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor
2835,Staffy short jacket,262,Jacket,Garment Upper body,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor
2836,Bart tote,66,Bag,Accessories,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories
2837,Bart tote,66,Bag,Accessories,7,Grey,2,Medium Dusty,12,Grey,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories
2838,CNY Angelina check,252,Sweater,Garment Upper body,42,Red,7,Medium,18,Red,7912,Asia Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown
2839,Class Aligator Ring Pack,79,Ring,Accessories,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories
2840,Class Aligator Ring Pack,79,Ring,Accessories,3,Silver,3,Light,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories
2841,Surfs Up Push Triangle,298,Bikini top,Swimwear,73,Dark Blue,4,Dark,2,Blue,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear
2842,Surfs Up Push Triangle,298,Bikini top,Swimwear,50,Other Pink,5,Bright,4,Pink,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear
2843,Surfs Up Push Triangle,298,Bikini top,Swimwear,20,Other Yellow,5,Bright,8,Yellow,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear
2844,Surfs Up Push Triangle,298,Bikini top,Swimwear,93,Dark Green,2,Medium Dusty,19,Green,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear
2845,Surfs Up Push Triangle,298,Bikini top,Swimwear,71,Light Blue,3,Light,2,Blue,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear
2846,Beach Please Push Bra,298,Bikini top,Swimwear,33,Dark Orange,4,Dark,3,Orange,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear
2847,Beach Please Push Bra,298,Bikini top,Swimwear,93,Dark Green,2,Medium Dusty,19,Green,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear
2848,Surfs Up Tanga,59,Swimwear bottom,Swimwear,73,Dark Blue,4,Dark,2,Blue,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear
2849,Surfs Up Tanga,59,Swimwear bottom,Swimwear,50,Other Pink,5,Bright,4,Pink,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear
2850,Surfs Up Tanga,59,Swimwear bottom,Swimwear,20,Other Yellow,5,Bright,8,Yellow,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear
2851,MC Cairn Tweed Jacket,262,Jacket,Garment Upper body,11,Off White,1,Dusty Light,9,White,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor
2852,Becky Bucket Hat,75,Hat/beanie,Accessories,9,Black,4,Dark,5,Black,3519,Gloves/Hats,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories
2853,Jossan jersey denim,273,Leggings/Tights,Garment Lower body,8,Dark Grey,4,Dark,12,Grey,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy
2854,Jossan jersey denim,273,Leggings/Tights,Garment Lower body,73,Dark Blue,2,Medium Dusty,2,Blue,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy
2855,Jossan jersey,273,Leggings/Tights,Garment Lower body,9,Black,4,Dark,5,Black,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy
2856,Swish HR wide side Brief,59,Swimwear bottom,Swimwear,93,Dark Green,2,Medium Dusty,19,Green,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear
2857,Sorrento Highwaist,59,Swimwear bottom,Swimwear,72,Blue,1,Dusty Light,2,Blue,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear
2858,Sorrento Highwaist,59,Swimwear bottom,Swimwear,42,Red,5,Bright,18,Red,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear
2859,Chimie Dress,265,Dress,Garment Full body,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies
2860,Rosie Dress,265,Dress,Garment Full body,6,Light Grey,1,Dusty Light,12,Grey,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies
2861,Lash como balconette,306,Bra,Underwear,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
2862,Spice Girl 3pk hipster CT LR,286,Underwear bottom,Underwear,9,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
2863,Spice Girl Ctn Hipster (Peoni),286,Underwear bottom,Underwear,7,Grey,1,Dusty Light,12,Grey,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
2864,Carrie 2p Brazilian,286,Underwear bottom,Underwear,7,Grey,1,Dusty Light,12,Grey,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
2865,Samantha 2p Brazilian seamless,286,Underwear bottom,Underwear,13,Beige,2,Medium Dusty,11,Beige,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
2866,Samantha 2p Brazilian seamless,286,Underwear bottom,Underwear,63,Dark Purple,4,Dark,12,Grey,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
2867,Carrie 2p Brazilian,286,Underwear bottom,Underwear,9,Black,4,Dark,5,Black,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
2868,Carrie 2p Brazilian,286,Underwear bottom,Underwear,10,White,3,Light,9,White,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
2869,Supreme EMB,252,Sweater,Garment Upper body,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear
2870,Supreme EMB,252,Sweater,Garment Upper body,10,White,3,Light,9,White,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear
2871,Antonia Tie Blouse,258,Blouse,Garment Upper body,11,Off White,1,Dusty Light,9,White,1545,Projects Woven Tops,D,Divided,2,Divided,50,Divided Projects,1010,Blouses
2872,Avignon(1),264,Blazer,Garment Upper body,10,White,3,Light,9,White,1222,Suit jacket,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1008,Dressed
2873,Maria camera cross,66,Bag,Accessories,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories
2874,Skinny RW Ankle Prime trash,272,Trousers,Garment Lower body,72,Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
2875,Skinny RW Ankle Prime trash,272,Trousers,Garment Lower body,71,Light Blue,1,Dusty Light,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
2876,Alm Trench,262,Jacket,Garment Upper body,13,Beige,2,Medium Dusty,11,Beige,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor
2877,Alm Trench,262,Jacket,Garment Upper body,9,Black,4,Dark,5,Black,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor
2878,Alm Trench,262,Jacket,Garment Upper body,52,Pink,1,Dusty Light,1,Mole,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor
2879,Alm Trench,262,Jacket,Garment Upper body,14,Dark Beige,4,Dark,11,Beige,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor
2880,Sofia Blouse,258,Blouse,Garment Upper body,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses
2881,Nico Blouse,258,Blouse,Garment Upper body,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses
2882,Vintage Shorts HW Mila,274,Shorts,Garment Lower body,9,Black,4,Dark,5,Black,3938,EQ Ladies Denim,D,Divided,2,Divided,80,Divided Complements Other,1016,Trousers Denim
2883,Vintage Shorts HW Mila,274,Shorts,Garment Lower body,73,Dark Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
2884,NINA TSHIRT,255,T-shirt,Garment Upper body,6,Light Grey,1,Dusty Light,12,Grey,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy
2885,Vov trouser,272,Trousers,Garment Lower body,12,Light Beige,1,Dusty Light,11,Beige,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers
2886,CA Hector,259,Shirt,Garment Upper body,10,White,3,Light,9,White,8617,Shirt S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1011,Shirts
2887,CA Hector,259,Shirt,Garment Upper body,9,Black,4,Dark,5,Black,8617,Shirt S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1011,Shirts
2888,Mimosa unpadded wirebra,306,Bra,Underwear,9,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
2889,Venice unpadded softbra,306,Bra,Underwear,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
2890,Venice unpadded softbra,306,Bra,Underwear,61,Light Purple,3,Light,4,Pink,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
2891,Venice unpadded softbra,306,Bra,Underwear,52,Pink,7,Medium,4,Pink,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
2892,Venice unpadded softbra,306,Bra,Underwear,32,Orange,7,Medium,8,Yellow,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
2893,Venice unpadded softbra,306,Bra,Underwear,10,White,3,Light,9,White,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
2894,PEPINO Sweatshirt,252,Sweater,Garment Upper body,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy
2895,Nicla Blouse,258,Blouse,Garment Upper body,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses
2896,Nicla Blouse,258,Blouse,Garment Upper body,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses
2897,Nicla Blouse,258,Blouse,Garment Upper body,9,Black,4,Dark,5,Black,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses
2898,Bianca Blouse,258,Blouse,Garment Upper body,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses
2899,Charlotte A-line dress,265,Dress,Garment Full body,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies
2900,Charlotte A-line dress,265,Dress,Garment Full body,62,Purple,7,Medium,6,Lilac Purple,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies
2901,Flysta,252,Sweater,Garment Upper body,31,Light Orange,1,Dusty Light,3,Orange,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear"
2902,Flysta,252,Sweater,Garment Upper body,14,Dark Beige,2,Medium Dusty,13,Brown,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear"
2903,Flysta,252,Sweater,Garment Upper body,12,Light Beige,1,Dusty Light,11,Beige,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear"
2904,Push up ankle (D),272,Trousers,Garment Lower body,73,Dark Blue,2,Medium Dusty,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers
2905,Push up ankle (D),272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers
2906,Push up ankle (D),272,Trousers,Garment Lower body,73,Dark Blue,4,Dark,2,Blue,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers
2907,ROBYN speed 2 dress-w,265,Dress,Garment Full body,51,Light Pink,3,Light,4,Pink,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies
2908,CL EMB SMOCK TOP,265,Dress,Garment Full body,10,White,3,Light,9,White,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy
2909,Charlotte Suspenderbelt Waist,286,Underwear bottom,Underwear,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
2910,Spice Girl 3p Micro Hipster,286,Underwear bottom,Underwear,9,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
2911,Spice Girl 3p Micro Hipster,286,Underwear bottom,Underwear,31,Light Orange,1,Dusty Light,3,Orange,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
2912,Spice Girl 3p Micro Hipster,286,Underwear bottom,Underwear,9,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
2913,Spanx Alot Shape Swimsuit NEW,57,Swimsuit,Swimwear,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear
2914,Canyon jumpsuit,267,Jumpsuit/Playsuit,Garment Full body,23,Dark Yellow,4,Dark,11,Beige,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers
2915,Mirella HW,272,Trousers,Garment Lower body,12,Light Beige,1,Dusty Light,11,Beige,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers
2916,Mirella HW,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers
2917,Cali HW tapered,272,Trousers,Garment Lower body,13,Beige,2,Medium Dusty,11,Beige,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers
2918,Cali HW tapered,272,Trousers,Garment Lower body,19,Greenish Khaki,4,Dark,20,Khaki green,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers
2919,Pumpkin Lace Sweater,252,Sweater,Garment Upper body,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear
2920,Frugan 2-pack,254,Top,Garment Upper body,10,White,3,Light,9,White,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy
2921,Frugan 2-pack,254,Top,Garment Upper body,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy
2922,Birdy HW,274,Shorts,Garment Lower body,72,Blue,1,Dusty Light,2,Blue,1723,Shorts,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1025,Shorts
2923,Mono LW slim denim,272,Trousers,Garment Lower body,73,Dark Blue,2,Medium Dusty,2,Blue,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses
2924,Mono LW slim denim,272,Trousers,Garment Lower body,71,Light Blue,1,Dusty Light,2,Blue,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses
2925,Mono LW slim denim,272,Trousers,Garment Lower body,8,Dark Grey,4,Dark,12,Grey,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses
2926,Tio NW straight denim,272,Trousers,Garment Lower body,71,Light Blue,1,Dusty Light,2,Blue,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses
2927,Cool Hisingen necklace,77,Necklace,Accessories,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories
2928,Madrid Blazer,264,Blazer,Garment Upper body,71,Light Blue,1,Dusty Light,2,Blue,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor
2929,Brigitte HW trouser,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers
2930,Alicante HW Dry cotton Pull-on,272,Trousers,Garment Lower body,51,Light Pink,1,Dusty Light,4,Pink,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
2931,Scarlet sandalette,92,Heeled sandals,Shoes,9,Black,4,Dark,5,Black,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes
2932,Donna linen blazer,264,Blazer,Garment Upper body,11,Off White,1,Dusty Light,9,White,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed
2933,Jade HW Skinny Belt Denim TRS,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
2934,SEC SPEED P3 SAVANNAH BLOUSE,258,Blouse,Garment Upper body,52,Pink,7,Medium,4,Pink,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses
2935,Miley boho dress,265,Dress,Garment Full body,19,Greenish Khaki,4,Dark,20,Khaki green,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies
2936,FILIPPA jersey romper,268,Dungarees,Garment Full body,32,Orange,2,Medium Dusty,3,Orange,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby
2937,Collins midi dress,265,Dress,Garment Full body,22,Yellow,7,Medium,8,Yellow,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies
2938,Bell HW wide cropped,272,Trousers,Garment Lower body,19,Greenish Khaki,4,Dark,20,Khaki green,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers
2939,Burmilla blazer,264,Blazer,Garment Upper body,9,Black,4,Dark,5,Black,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed
2940,Burmilla blazer,264,Blazer,Garment Upper body,93,Dark Green,4,Dark,20,Khaki green,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed
2941,Burmilla blazer,264,Blazer,Garment Upper body,12,Light Beige,1,Dusty Light,11,Beige,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed
2942,Burmilla blazer,264,Blazer,Garment Upper body,6,Light Grey,1,Dusty Light,12,Grey,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed
2943,Burmilla blazer,264,Blazer,Garment Upper body,51,Light Pink,1,Dusty Light,4,Pink,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed
2944,Provance dress,265,Dress,Garment Full body,10,White,3,Light,9,White,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy
2945,PQ MARY WOOL/CASH COAT,263,Coat,Garment Upper body,32,Orange,2,Medium Dusty,11,Beige,1912,Woven Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1001,Unknown
2946,Disa,254,Top,Garment Upper body,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy
2947,Disa,254,Top,Garment Upper body,13,Beige,4,Dark,11,Beige,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy
2948,Disa,254,Top,Garment Upper body,21,Light Yellow,1,Dusty Light,8,Yellow,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy
2949,Parissa top,254,Top,Garment Upper body,9,Black,4,Dark,5,Black,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy
2950,PC J Tasha,265,Dress,Garment Full body,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies
